id,date,store_nbr,family,predicted_sales
3015853,2017-08-24,29,16,5259.6567
3017635,2017-08-25,29,16,6286.7983
3019417,2017-08-26,29,16,7801.806
3021199,2017-08-27,29,16,9261.275
3022981,2017-08-28,29,16,7195.497
3024763,2017-08-29,29,16,6231.4023
3026545,2017-08-30,29,16,6702.287
3028327,2017-08-31,29,16,6233.017
3001598,2017-08-16,29,17,5754.315
3003380,2017-08-17,29,17,5121.3403
3005162,2017-08-18,29,17,5845.743
3006944,2017-08-19,29,17,7385.96
3008726,2017-08-20,29,17,7577.253
3010508,2017-08-21,29,17,7418.0996
3012290,2017-08-22,29,17,6159.0693
3014072,2017-08-23,29,17,5912.0356
3015854,2017-08-24,29,17,5259.6567
3017636,2017-08-25,29,17,6045.802
3019418,2017-08-26,29,17,7560.8105
3021200,2017-08-27,29,17,7848.164
3022982,2017-08-28,29,17,7195.497
3024764,2017-08-29,29,17,5990.406
3026546,2017-08-30,29,17,5883.6714
3028328,2017-08-31,29,17,5414.4004
3001599,2017-08-16,29,18,6976.281
3003381,2017-08-17,29,18,6159.6562
3005163,2017-08-18,29,18,6677.684
3006945,2017-08-19,29,18,8461.853
3008727,2017-08-20,29,18,9381.647
3010509,2017-08-21,29,18,8456.416
3012291,2017-08-22,29,18,7513.18
3014073,2017-08-23,29,18,7266.1455
3015855,2017-08-24,29,18,6630.215
3017637,2017-08-25,29,18,7100.564
3019419,2017-08-26,29,18,8653.15
3021201,2017-08-27,29,18,9669.002
3022983,2017-08-28,29,18,8250.261
3024765,2017-08-29,29,18,7360.964
3026547,2017-08-30,29,18,6875.04
3028329,2017-08-31,29,18,6276.612
3001600,2017-08-16,29,19,5754.315
3003382,2017-08-17,29,19,5121.3403
3005164,2017-08-18,29,19,5845.743
3006946,2017-08-19,29,19,7385.96
3008728,2017-08-20,29,19,7577.253
3010510,2017-08-21,29,19,7418.0996
3012292,2017-08-22,29,19,6159.0693
3014074,2017-08-23,29,19,5912.0356
3015856,2017-08-24,29,19,5259.6567
3017638,2017-08-25,29,19,6045.802
3019420,2017-08-26,29,19,7560.8105
3021202,2017-08-27,29,19,7848.164
3022984,2017-08-28,29,19,7195.497
3024766,2017-08-29,29,19,5990.406
3026548,2017-08-30,29,19,5883.6714
3028330,2017-08-31,29,19,5414.4004
3001601,2017-08-16,29,20,6976.281
3003383,2017-08-17,29,20,5121.3403
3005165,2017-08-18,29,20,5845.743
3006947,2017-08-19,29,20,7385.96
3008729,2017-08-20,29,20,7577.253
3010511,2017-08-21,29,20,7418.0996
3012293,2017-08-22,29,20,6918.0103
3014075,2017-08-23,29,20,5912.0356
3015857,2017-08-24,29,20,5259.6567
3017639,2017-08-25,29,20,6045.802
3019421,2017-08-26,29,20,7560.8105
3021203,2017-08-27,29,20,7848.164
3022985,2017-08-28,29,20,7195.497
3024767,2017-08-29,29,20,6749.3477
3026549,2017-08-30,29,20,5883.6714
3028331,2017-08-31,29,20,5414.4004
3001602,2017-08-16,29,21,6513.256
3003384,2017-08-17,29,21,5121.3403
3005166,2017-08-18,29,21,5845.743
3006948,2017-08-19,29,21,7385.96
3008730,2017-08-20,29,21,7577.253
3010512,2017-08-21,29,21,7418.0996
3012294,2017-08-22,29,21,6159.0693
3014076,2017-08-23,29,21,5912.0356
3015858,2017-08-24,29,21,5259.6567
3017640,2017-08-25,29,21,6045.802
3019422,2017-08-26,29,21,7560.8105
3021204,2017-08-27,29,21,7848.164
3022986,2017-08-28,29,21,7195.497
3024768,2017-08-29,29,21,5990.406
3026550,2017-08-30,29,21,5883.6714
3028332,2017-08-31,29,21,5414.4004
3001603,2017-08-16,29,22,6792.631
3003385,2017-08-17,29,22,5880.2812
3005167,2017-08-18,29,22,6677.684
3006949,2017-08-19,29,22,8255.478
3008731,2017-08-20,29,22,8930.69
3010513,2017-08-21,29,22,8236.715
3012295,2017-08-22,29,22,6977.685
3014077,2017-08-23,29,22,6670.9766
3015859,2017-08-24,29,22,6018.5986
3017641,2017-08-25,29,22,6804.7427
3019423,2017-08-26,29,22,8357.326
3021205,2017-08-27,29,22,9201.6
3022987,2017-08-28,29,22,7436.4937
3024769,2017-08-29,29,22,6231.4023
3026551,2017-08-30,29,22,6702.287
3028333,2017-08-31,29,22,5655.398
3001604,2017-08-16,29,23,5754.315
3003386,2017-08-17,29,23,5121.3403
3005168,2017-08-18,29,23,5845.743
3006950,2017-08-19,29,23,7385.96
3008732,2017-08-20,29,23,7577.253
3010514,2017-08-21,29,23,7418.0996
3012296,2017-08-22,29,23,6159.0693
3014078,2017-08-23,29,23,5912.0356
3015860,2017-08-24,29,23,5259.6567
3017642,2017-08-25,29,23,6045.802
3019424,2017-08-26,29,23,7560.8105
3021206,2017-08-27,29,23,7848.164
3022988,2017-08-28,29,23,7195.497
3024770,2017-08-29,29,23,5990.406
3026552,2017-08-30,29,23,5883.6714
3028334,2017-08-31,29,23,5414.4004
3001605,2017-08-16,29,24,5754.315
3003387,2017-08-17,29,24,6388.567
3005169,2017-08-18,29,24,5845.743
3006951,2017-08-19,29,24,7385.96
3008733,2017-08-20,29,24,7577.253
3010515,2017-08-21,29,24,7418.0996
3012297,2017-08-22,29,24,6159.0693
3014079,2017-08-23,29,24,5912.0356
3015861,2017-08-24,29,24,6749.4126
3017643,2017-08-25,29,24,6045.802
3019425,2017-08-26,29,24,7560.8105
3021207,2017-08-27,29,24,7848.164
3022989,2017-08-28,29,24,7195.497
3024771,2017-08-29,29,24,5990.406
3026553,2017-08-30,29,24,5883.6714
3028335,2017-08-31,29,24,6924.7544
3001606,2017-08-16,29,25,7283.066
3003388,2017-08-17,29,25,6475.451
3005170,2017-08-18,29,25,7055.639
3006952,2017-08-19,29,25,8461.853
3008734,2017-08-20,29,25,8880.419
3010516,2017-08-21,29,25,8250.04
3012298,2017-08-22,29,25,7197.3853
3014080,2017-08-23,29,25,7266.1455
3015862,2017-08-24,29,25,6630.215
3017644,2017-08-25,29,25,7100.564
3019426,2017-08-26,29,25,8323.499
3021208,2017-08-27,29,25,9167.773
3022990,2017-08-28,29,25,8250.261
3024772,2017-08-29,29,25,7045.169
3026554,2017-08-30,29,25,6875.04
3028336,2017-08-31,29,25,6276.612
3001607,2017-08-16,29,26,5754.315
3003389,2017-08-17,29,26,5121.3403
3005171,2017-08-18,29,26,5845.743
3006953,2017-08-19,29,26,7385.96
3008735,2017-08-20,29,26,7577.253
3010517,2017-08-21,29,26,7418.0996
3012299,2017-08-22,29,26,6159.0693
3014081,2017-08-23,29,26,5912.0356
3015863,2017-08-24,29,26,5259.6567
3017645,2017-08-25,29,26,6045.802
3019427,2017-08-26,29,26,7560.8105
3021209,2017-08-27,29,26,7848.164
3022991,2017-08-28,29,26,7195.497
3024773,2017-08-29,29,26,5990.406
3026555,2017-08-30,29,26,5883.6714
3028337,2017-08-31,29,26,5414.4004
3001608,2017-08-16,29,27,5754.315
3003390,2017-08-17,29,27,5121.3403
3005172,2017-08-18,29,27,5845.743
3006954,2017-08-19,29,27,7385.96
3008736,2017-08-20,29,27,7577.253
3010518,2017-08-21,29,27,7418.0996
3012300,2017-08-22,29,27,6159.0693
3014082,2017-08-23,29,27,5912.0356
3015864,2017-08-24,29,27,5259.6567
3017646,2017-08-25,29,27,6045.802
3019428,2017-08-26,29,27,7560.8105
3021210,2017-08-27,29,27,7848.164
3022992,2017-08-28,29,27,7195.497
3024774,2017-08-29,29,27,5990.406
3026556,2017-08-30,29,27,5883.6714
3028338,2017-08-31,29,27,5414.4004
3001609,2017-08-16,29,28,5754.315
3003391,2017-08-17,29,28,5121.3403
3005173,2017-08-18,29,28,7050.6235
3006955,2017-08-19,29,28,7385.96
3008737,2017-08-20,29,28,7577.253
3010519,2017-08-21,29,28,7418.0996
3012301,2017-08-22,29,28,6159.0693
3014083,2017-08-23,29,28,5912.0356
3015865,2017-08-24,29,28,5500.6533
3017647,2017-08-25,29,28,7165.026
3019429,2017-08-26,29,28,7801.806
3021211,2017-08-27,29,28,8089.1597
3022993,2017-08-28,29,28,7436.4937
3024775,2017-08-29,29,28,6231.4023
3026557,2017-08-30,29,28,5883.6714
3028339,2017-08-31,29,28,5414.4004
3001610,2017-08-16,29,29,5995.3105
3003392,2017-08-17,29,29,5156.8945
3005174,2017-08-18,29,29,6086.7397
3006956,2017-08-19,29,29,7421.514
3008738,2017-08-20,29,29,7612.807
3010520,2017-08-21,29,29,7161.307
3012302,2017-08-22,29,29,6194.6235
3014084,2017-08-23,29,29,5947.59
3015866,2017-08-24,29,29,5295.211
3017648,2017-08-25,29,29,6286.7983
3019430,2017-08-26,29,29,7596.3647
3021212,2017-08-27,29,29,7883.7183
3022994,2017-08-28,29,29,6938.7046
3024776,2017-08-29,29,29,6025.96
3026558,2017-08-30,29,29,5919.2256
3028340,2017-08-31,29,29,5449.9546
3001611,2017-08-16,29,30,9188.636
3003393,2017-08-17,29,30,5810.1655
3005175,2017-08-18,29,30,6474.8936
3006957,2017-08-19,29,30,8112.3584
3008739,2017-08-20,29,30,8860.574
3010521,2017-08-21,29,30,7340.674
3012303,2017-08-22,29,30,9672.151
3014085,2017-08-23,29,30,6126.9565
3015867,2017-08-24,29,30,5500.6533
3017649,2017-08-25,29,30,6864.4175
3019431,2017-08-26,29,30,8417.001
3021213,2017-08-27,29,30,9261.275
3022995,2017-08-28,29,30,7721.767
3024777,2017-08-29,29,30,9542.253
3026559,2017-08-30,29,30,6702.287
3028341,2017-08-31,29,30,6233.017
3001612,2017-08-16,29,31,6846.49
3003394,2017-08-17,29,31,5130.82
3005176,2017-08-18,29,31,5855.2227
3006958,2017-08-19,29,31,7395.4395
3008740,2017-08-20,29,31,7586.7324
3010522,2017-08-21,29,31,7135.2324
3012304,2017-08-22,29,31,6168.549
3014086,2017-08-23,29,31,5921.515
3015868,2017-08-24,29,31,5295.211
3017650,2017-08-25,29,31,6081.356
3019432,2017-08-26,29,31,7596.3647
3021214,2017-08-27,29,31,7883.7183
3022996,2017-08-28,29,31,6938.7046
3024778,2017-08-29,29,31,6025.96
3026560,2017-08-30,29,31,5919.2256
3028342,2017-08-31,29,31,5449.9546
3001613,2017-08-16,29,32,5763.7944
3003395,2017-08-17,29,32,5130.82
3005177,2017-08-18,29,32,5855.2227
3006959,2017-08-19,29,32,8112.3584
3008741,2017-08-20,29,32,7586.7324
3010523,2017-08-21,29,32,7135.2324
3012305,2017-08-22,29,32,6168.549
3014087,2017-08-23,29,32,5921.515
3015869,2017-08-24,29,32,5295.211
3017651,2017-08-25,29,32,6081.356
3019433,2017-08-26,29,32,8417.001
3021215,2017-08-27,29,32,7883.7183
3022997,2017-08-28,29,32,6938.7046
3024779,2017-08-29,29,32,6025.96
3026561,2017-08-30,29,32,5919.2256
3028343,2017-08-31,29,32,5449.9546
3001647,2017-08-16,30,0,6006.124
3003429,2017-08-17,30,0,5373.149
3005211,2017-08-18,30,0,6116.5815
3006993,2017-08-19,30,0,8557.713
3008775,2017-08-20,30,0,8779.261
3010557,2017-08-21,30,0,6929.686
3012339,2017-08-22,30,0,6058.548
3014121,2017-08-23,30,0,5956.122
3015903,2017-08-24,30,0,5335.551
3017685,2017-08-25,30,0,6152.521
3019467,2017-08-26,30,0,8744.36
3021249,2017-08-27,30,0,9061.965
3023031,2017-08-28,30,0,6835.9043
3024813,2017-08-29,30,0,6042.975
3026595,2017-08-30,30,0,5929.755
3028377,2017-08-31,30,0,5710.109
3001648,2017-08-16,30,1,6006.124
3003430,2017-08-17,30,1,5373.149
3005212,2017-08-18,30,1,6116.5815
3006994,2017-08-19,30,1,8557.713
3008776,2017-08-20,30,1,8779.261
3010558,2017-08-21,30,1,6929.686
3012340,2017-08-22,30,1,6058.548
3014122,2017-08-23,30,1,5956.122
3015904,2017-08-24,30,1,5335.551
3017686,2017-08-25,30,1,6152.521
3019468,2017-08-26,30,1,8744.36
3021250,2017-08-27,30,1,9061.965
3023032,2017-08-28,30,1,6835.9043
3024814,2017-08-29,30,1,6042.975
3026596,2017-08-30,30,1,5929.755
3028378,2017-08-31,30,1,5710.109
3001649,2017-08-16,30,2,6855.9375
3003431,2017-08-17,30,2,5373.149
3005213,2017-08-18,30,2,6116.5815
3006995,2017-08-19,30,2,8557.713
3008777,2017-08-20,30,2,8779.261
3010559,2017-08-21,30,2,6929.686
3012341,2017-08-22,30,2,6058.548
3014123,2017-08-23,30,2,5956.122
3015905,2017-08-24,30,2,5335.551
3017687,2017-08-25,30,2,6152.521
3019469,2017-08-26,30,2,8744.36
3021251,2017-08-27,30,2,9061.965
3023033,2017-08-28,30,2,6835.9043
3024815,2017-08-29,30,2,6042.975
3026597,2017-08-30,30,2,5929.755
3028379,2017-08-31,30,2,5710.109
3001650,2017-08-16,30,3,7394.4966
3003432,2017-08-17,30,3,6670.256
3005214,2017-08-18,30,3,7428.7227
3006996,2017-08-19,30,3,9325.881
3008778,2017-08-20,30,3,10738.291
3010560,2017-08-21,30,3,8108.5127
3012342,2017-08-22,30,3,7350.0435
3014124,2017-08-23,30,3,7225.278
3015906,2017-08-24,30,3,6625.281
3017688,2017-08-25,30,3,7457.285
3019470,2017-08-26,30,3,9359.554
3021252,2017-08-27,30,3,10868.023
3023034,2017-08-28,30,3,8213.437
3024816,2017-08-29,30,3,7355.046
3026598,2017-08-30,30,3,7156.0913
3028380,2017-08-31,30,3,6850.546
3001651,2017-08-16,30,4,5393.3647
3003433,2017-08-17,30,4,4760.3896
3005215,2017-08-18,30,4,5503.8223
3006997,2017-08-19,30,4,7043.83
3008779,2017-08-20,30,4,7250.97
3010561,2017-08-21,30,4,6478.742
3012343,2017-08-22,30,4,5607.604
3014125,2017-08-23,30,4,5343.363
3015907,2017-08-24,30,4,4722.79
3017689,2017-08-25,30,4,5537.632
3019471,2017-08-26,30,4,7228.347
3021253,2017-08-27,30,4,7531.548
3023035,2017-08-28,30,4,6224.1997
3024817,2017-08-29,30,4,5429.1406
3026599,2017-08-30,30,4,5314.8657
3028381,2017-08-31,30,4,5095.2197
3001652,2017-08-16,30,5,6484.255
3003434,2017-08-17,30,5,5564.8354
3005216,2017-08-18,30,5,6479.8467
3006998,2017-08-19,30,5,7885.849
3008780,2017-08-20,30,5,9156.262
3010562,2017-08-21,30,5,7297.525
3012344,2017-08-22,30,5,6426.3867
3014126,2017-08-23,30,5,6147.8076
3015908,2017-08-24,30,5,5519.2334
3017690,2017-08-25,30,5,6334.0728
3019472,2017-08-26,30,5,8062.3647
3021254,2017-08-27,30,5,9531.702
3023036,2017-08-28,30,5,7042.9834
3024818,2017-08-29,30,5,6247.9243
3026600,2017-08-30,30,5,6167.663
3028382,2017-08-31,30,5,5921.932
3001653,2017-08-16,30,6,4750.29
3003435,2017-08-17,30,6,4117.3154
3005217,2017-08-18,30,6,4860.748
3006999,2017-08-19,30,6,6400.7563
3008781,2017-08-20,30,6,6607.8965
3010563,2017-08-21,30,6,5835.6685
3012345,2017-08-22,30,6,4964.5303
3014127,2017-08-23,30,6,4700.288
3015909,2017-08-24,30,6,4079.717
3017691,2017-08-25,30,6,4894.557
3019473,2017-08-26,30,6,6585.2744
3021255,2017-08-27,30,6,6888.475
3023037,2017-08-28,30,6,5581.126
3024819,2017-08-29,30,6,4786.066
3026601,2017-08-30,30,6,4671.7905
3028383,2017-08-31,30,6,4452.146
3001654,2017-08-16,30,7,6601.7915
3003436,2017-08-17,30,7,5206.495
3005218,2017-08-18,30,7,5830.0454
3007000,2017-08-19,30,7,7055.017
3008782,2017-08-20,30,7,7676.169
3010564,2017-08-21,30,7,6956.81
3012346,2017-08-22,30,7,6220.7876
3014128,2017-08-23,30,7,5788.774
3015910,2017-08-24,30,7,5160.8267
3017692,2017-08-25,30,7,5857.1714
3019474,2017-08-26,30,7,7089.25
3021256,2017-08-27,30,7,7949.3696
3023038,2017-08-28,30,7,6694.8916
3024820,2017-08-29,30,7,6062.9004
3026602,2017-08-30,30,7,5690.1997
3028384,2017-08-31,30,7,5562.4795
3001655,2017-08-16,30,8,6665.654
3003437,2017-08-17,30,8,5279.929
3005219,2017-08-18,30,8,5888.8125
3007001,2017-08-19,30,8,7466.3945
3008783,2017-08-20,30,8,8230.455
3010565,2017-08-21,30,8,7000.2017
3012347,2017-08-22,30,8,6120.1333
3014129,2017-08-23,30,8,6566.3047
3015911,2017-08-24,30,8,4918.5327
3017693,2017-08-25,30,8,5733.372
3019475,2017-08-26,30,8,7461.6626
3021257,2017-08-27,30,8,8321.782
3023039,2017-08-28,30,8,6442.2817
3024821,2017-08-29,30,8,5647.2236
3026603,2017-08-30,30,8,6691.9976
3028385,2017-08-31,30,8,5321.2305
3001656,2017-08-16,30,9,5984.2573
3003438,2017-08-17,30,9,4809.5894
3005220,2017-08-18,30,9,6449.898
3007002,2017-08-19,30,9,7286.811
3008784,2017-08-20,30,9,8050.8716
3010566,2017-08-21,30,9,6682.871
3012348,2017-08-22,30,9,5825.685
3014130,2017-08-23,30,9,5548.7705
3015912,2017-08-24,30,9,4918.5327
3017694,2017-08-25,30,9,6551.885
3019476,2017-08-26,30,9,7461.6626
3021258,2017-08-27,30,9,8321.782
3023040,2017-08-28,30,9,6442.2817
3024822,2017-08-29,30,9,5647.2236
3026604,2017-08-30,30,9,5510.607
3028386,2017-08-31,30,9,5321.2305
3001657,2017-08-16,30,10,4963.351
3003439,2017-08-17,30,10,4197.788
3005221,2017-08-18,30,10,4950.8867
3007003,2017-08-19,30,10,6490.895
3008785,2017-08-20,30,10,6698.035
3010567,2017-08-21,30,10,7000.2017
3012349,2017-08-22,30,10,5199.932
3014131,2017-08-23,30,10,4923.0176
3015913,2017-08-24,30,10,4160.1895
3017695,2017-08-25,30,10,4975.0293
3019477,2017-08-26,30,10,6665.7456
3021259,2017-08-27,30,10,6968.9463
3023041,2017-08-28,30,10,6738.9766
3024823,2017-08-29,30,10,5021.4697
3026605,2017-08-30,30,10,4884.854
3028387,2017-08-31,30,10,4532.617
3001658,2017-08-16,30,11,4963.351
3003440,2017-08-17,30,11,3956.792
3005222,2017-08-18,30,11,4709.89
3007004,2017-08-19,30,11,7294.815
3008786,2017-08-20,30,11,6457.0396
3010568,2017-08-21,30,11,5830.0747
3012350,2017-08-22,30,11,4958.9365
3014132,2017-08-23,30,11,4682.02
3015914,2017-08-24,30,11,3919.1934
3017696,2017-08-25,30,11,4734.0327
3019478,2017-08-26,30,11,7462.2876
3021260,2017-08-27,30,11,6727.9507
3023042,2017-08-28,30,11,5575.532
3024824,2017-08-29,30,11,5021.4697
3026606,2017-08-30,30,11,4643.856
3028388,2017-08-31,30,11,4532.617
3001659,2017-08-16,30,12,7473.2397
3003441,2017-08-17,30,12,6989.599
3005223,2017-08-18,30,12,7332.886
3007005,2017-08-19,30,12,8352.106
3008787,2017-08-20,30,12,9772.778
3010569,2017-08-21,30,12,8581.0205
3012351,2017-08-22,30,12,7625.504
3014133,2017-08-23,30,12,7339.5557
3015915,2017-08-24,30,12,6768.7295
3017697,2017-08-25,30,12,7434.873
3019479,2017-08-26,30,12,8595.768
3021261,2017-08-27,30,12,10111.9375
3023043,2017-08-28,30,12,8408.292
3024825,2017-08-29,30,12,7659.3545
3026607,2017-08-30,30,12,7277.575
3028389,2017-08-31,30,12,7136.1255
3001660,2017-08-16,30,13,5682.704
3003442,2017-08-17,30,13,5049.7285
3005224,2017-08-18,30,13,5802.829
3007006,2017-08-19,30,13,7392.4473
3008788,2017-08-20,30,13,8971.359
3010570,2017-08-21,30,13,6966.338
3012352,2017-08-22,30,13,6095.1997
3014134,2017-08-23,30,13,5818.284
3015916,2017-08-24,30,13,5188.0464
3017698,2017-08-25,30,13,6002.8877
3019480,2017-08-26,30,13,7567.298
3021262,2017-08-27,30,13,9301.941
3023044,2017-08-28,30,13,6711.7954
3024826,2017-08-29,30,13,5916.7363
3026608,2017-08-30,30,13,5780.1206
3028390,2017-08-31,30,13,5395.7173
3001661,2017-08-16,30,14,5682.704
3003443,2017-08-17,30,14,5049.7285
3005225,2017-08-18,30,14,5802.829
3007007,2017-08-19,30,14,7392.4473
3008789,2017-08-20,30,14,7583.74
3010571,2017-08-21,30,14,6966.338
3012353,2017-08-22,30,14,6095.1997
3014135,2017-08-23,30,14,5818.284
3015917,2017-08-24,30,14,5188.0464
3017699,2017-08-25,30,14,6002.8877
3019481,2017-08-26,30,14,7567.298
3021263,2017-08-27,30,14,7854.6514
3023045,2017-08-28,30,14,6711.7954
3024827,2017-08-29,30,14,5916.7363
3026609,2017-08-30,30,14,5780.1206
3028391,2017-08-31,30,14,5395.7173
3001662,2017-08-16,30,15,6535.5024
3003444,2017-08-17,30,15,5290.7246
3005226,2017-08-18,30,15,5802.829
3007008,2017-08-19,30,15,7392.4473
3008790,2017-08-20,30,15,7824.736
3010572,2017-08-21,30,15,7207.3345
3012354,2017-08-22,30,15,6336.1953
3014136,2017-08-23,30,15,6059.281
3015918,2017-08-24,30,15,5429.042
3017700,2017-08-25,30,15,6243.8833
3019482,2017-08-26,30,15,7808.2935
3021264,2017-08-27,30,15,7854.6514
3023046,2017-08-28,30,15,6711.7954
3024828,2017-08-29,30,15,6157.734
3026610,2017-08-30,30,15,5780.1206
3028392,2017-08-31,30,15,5636.714
3001663,2017-08-16,30,16,6475.8267
3003445,2017-08-17,30,16,5290.7246
3005227,2017-08-18,30,16,6043.8247
3007009,2017-08-19,30,16,7392.4473
3008791,2017-08-20,30,16,7583.74
3010573,2017-08-21,30,16,7207.3345
3012355,2017-08-22,30,16,6336.1953
3014137,2017-08-23,30,16,5818.284
3015919,2017-08-24,30,16,5188.0464
3017701,2017-08-25,30,16,6002.8877
3019483,2017-08-26,30,16,7567.298
3021265,2017-08-27,30,16,7854.6514
3023047,2017-08-28,30,16,6711.7954
3024829,2017-08-29,30,16,5916.7363
3026611,2017-08-30,30,16,5780.1206
3028393,2017-08-31,30,16,5636.714
3001664,2017-08-16,30,17,5682.704
3003446,2017-08-17,30,17,5049.7285
3005228,2017-08-18,30,17,5802.829
3007010,2017-08-19,30,17,7392.4473
3008792,2017-08-20,30,17,7583.74
3010574,2017-08-21,30,17,6966.338
3012356,2017-08-22,30,17,6095.1997
3014138,2017-08-23,30,17,5818.284
3015920,2017-08-24,30,17,5188.0464
3017702,2017-08-25,30,17,6002.8877
3019484,2017-08-26,30,17,7567.298
3021266,2017-08-27,30,17,7854.6514
3023048,2017-08-28,30,17,6711.7954
3024830,2017-08-29,30,17,5916.7363
3026612,2017-08-30,30,17,5780.1206
3028394,2017-08-31,30,17,5395.7173
3001665,2017-08-16,30,18,6770.275
3003447,2017-08-17,30,18,5842.8516
3005229,2017-08-18,30,18,6595.9497
3007011,2017-08-19,30,18,8223.145
3008793,2017-08-20,30,18,8971.359
3010575,2017-08-21,30,18,7759.4604
3012357,2017-08-22,30,18,6888.3223
3014139,2017-08-23,30,18,6611.4067
3015921,2017-08-24,30,18,5981.169
3017703,2017-08-25,30,18,6796.0083
3019485,2017-08-26,30,18,8397.995
3021267,2017-08-27,30,18,9242.894
3023049,2017-08-28,30,18,7504.919
3024831,2017-08-29,30,18,6709.86
3026613,2017-08-30,30,18,6573.243
3028395,2017-08-31,30,18,6219.1094
3001666,2017-08-16,30,19,5682.704
3003448,2017-08-17,30,19,5049.7285
3005230,2017-08-18,30,19,5802.829
3007012,2017-08-19,30,19,7392.4473
3008794,2017-08-20,30,19,7583.74
3010576,2017-08-21,30,19,6966.338
3012358,2017-08-22,30,19,6095.1997
3014140,2017-08-23,30,19,5818.284
3015922,2017-08-24,30,19,5188.0464
3017704,2017-08-25,30,19,6002.8877
3019486,2017-08-26,30,19,7567.298
3021268,2017-08-27,30,19,7854.6514
3023050,2017-08-28,30,19,6711.7954
3024832,2017-08-29,30,19,5916.7363
3026614,2017-08-30,30,19,5780.1206
3028396,2017-08-31,30,19,5395.7173
3001667,2017-08-16,30,20,6770.275
3003449,2017-08-17,30,20,5049.7285
3005231,2017-08-18,30,20,5802.829
3007013,2017-08-19,30,20,7392.4473
3008795,2017-08-20,30,20,7583.74
3010577,2017-08-21,30,20,6966.338
3012359,2017-08-22,30,20,6095.1997
3014141,2017-08-23,30,20,5818.284
3015923,2017-08-24,30,20,5188.0464
3017705,2017-08-25,30,20,6002.8877
3019487,2017-08-26,30,20,7567.298
3021269,2017-08-27,30,20,7854.6514
3023051,2017-08-28,30,20,6711.7954
3024833,2017-08-29,30,20,5916.7363
3026615,2017-08-30,30,20,5780.1206
3028397,2017-08-31,30,20,5395.7173
3001668,2017-08-16,30,21,6475.8267
3003450,2017-08-17,30,21,5049.7285
3005232,2017-08-18,30,21,5802.829
3007014,2017-08-19,30,21,7392.4473
3008796,2017-08-20,30,21,7583.74
3010578,2017-08-21,30,21,6966.338
3012360,2017-08-22,30,21,6095.1997
3014142,2017-08-23,30,21,5818.284
3015924,2017-08-24,30,21,5188.0464
3017706,2017-08-25,30,21,6002.8877
3019488,2017-08-26,30,21,7567.298
3021270,2017-08-27,30,21,7854.6514
3023052,2017-08-28,30,21,6711.7954
3024834,2017-08-29,30,21,5916.7363
3026616,2017-08-30,30,21,5780.1206
3028398,2017-08-31,30,21,5395.7173
3001669,2017-08-16,30,22,6483.8296
3003451,2017-08-17,30,22,5902.5273
3005233,2017-08-18,30,22,6655.6245
3007015,2017-08-19,30,22,7633.443
3008797,2017-08-20,30,22,7824.736
3010579,2017-08-21,30,22,6966.338
3012361,2017-08-22,30,22,6336.1953
3014143,2017-08-23,30,22,6671.0825
3015925,2017-08-24,30,22,5188.0464
3017707,2017-08-25,30,22,6002.8877
3019489,2017-08-26,30,22,7567.298
3021271,2017-08-27,30,22,7854.6514
3023053,2017-08-28,30,22,6711.7954
3024835,2017-08-29,30,22,5916.7363
3026617,2017-08-30,30,22,5780.1206
3028399,2017-08-31,30,22,5395.7173
3001670,2017-08-16,30,23,5682.704
3003452,2017-08-17,30,23,5049.7285
3005234,2017-08-18,30,23,5802.829
3007016,2017-08-19,30,23,7392.4473
3008798,2017-08-20,30,23,7583.74
3010580,2017-08-21,30,23,6966.338
3012362,2017-08-22,30,23,6095.1997
3014144,2017-08-23,30,23,5818.284
3015926,2017-08-24,30,23,5188.0464
3017708,2017-08-25,30,23,6002.8877
3019490,2017-08-26,30,23,7567.298
3021272,2017-08-27,30,23,7854.6514
3023054,2017-08-28,30,23,6711.7954
3024836,2017-08-29,30,23,5916.7363
3026618,2017-08-30,30,23,5780.1206
3028400,2017-08-31,30,23,5395.7173
3001671,2017-08-16,30,24,5682.704
3003453,2017-08-17,30,24,6182.5615
3005235,2017-08-18,30,24,5802.829
3007017,2017-08-19,30,24,7392.4473
3008799,2017-08-20,30,24,7583.74
3010581,2017-08-21,30,24,6966.338
3012363,2017-08-22,30,24,6095.1997
3014145,2017-08-23,30,24,5818.284
3015927,2017-08-24,30,24,6313.502
3017709,2017-08-25,30,24,6002.8877
3019491,2017-08-26,30,24,7567.298
3021273,2017-08-27,30,24,7854.6514
3023055,2017-08-28,30,24,6711.7954
3024837,2017-08-29,30,24,5916.7363
3026619,2017-08-30,30,24,5780.1206
3028401,2017-08-31,30,24,6747.853
3001672,2017-08-16,30,25,6770.275
3003454,2017-08-17,30,25,5850.8545
3005236,2017-08-18,30,25,6595.9497
3007018,2017-08-19,30,25,8231.148
3008800,2017-08-20,30,25,8971.359
3010582,2017-08-21,30,25,7759.4604
3012364,2017-08-22,30,25,6888.3223
3014146,2017-08-23,30,25,6935.204
3015928,2017-08-24,30,25,5981.169
3017710,2017-08-25,30,25,6796.0083
3019492,2017-08-26,30,25,8397.995
3021274,2017-08-27,30,25,9242.894
3023056,2017-08-28,30,25,7504.919
3024838,2017-08-29,30,25,6709.86
3026620,2017-08-30,30,25,6573.243
3028402,2017-08-31,30,25,6219.1094
3001673,2017-08-16,30,26,5682.704
3003455,2017-08-17,30,26,5049.7285
